Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID4196,2015-03-15 13:33:36.000,Dan,Fridge,Y,Y,119.0,00:01:53.718000,3.0
ID4197,2015-03-15 13:52:19.200,Jim,Washing Machine,Y,Y,68.0,00:03:16.842000,3.0
ID4198,2015-03-15 13:52:19.200,Stewart,Toaster,N,N,,,
ID4199,2015-03-15 14:09:36.000,Jim,Washing Machine,Y,Y,109.0,00:02:25.400000,3.0
ID4200,2015-03-15 14:09:36.000,Stewart,Television,Y,Y,24.0,00:06:56.417000,4.0
ID4201,2015-03-15 14:26:52.800,Diane,Air Conditioner,Y,Y,55.0,00:02:24.724000,5.0
ID4202,2015-03-15 14:26:52.800,Dan,Fridge,Y,Y,92.0,00:04:14.260000,5.0
ID4203,2015-03-15 15:51:50.400,Martha,Air Conditioner,Y,Y,106.0,00:03:22.316000,3.0
ID4204,2015-03-15 15:51:50.400,Diane,Fridge,Y,Y,28.0,00:01:24.669000,3.0
ID4205,2015-03-15 16:04:48.000,Becky,Toaster,Y,Y,28.0,00:02:32.253000,5.0
ID4206,2015-03-15 16:04:48.000,Dan,Washing Machine,Y,N,40.0,00:05:56.610000,2.0
ID4207,2015-03-15 16:27:50.400,Greg,Air Conditioner,Y,Y,12.0,00:06:44.720000,5.0
ID4208,2015-03-15 16:27:50.400,Joe,Television,Y,Y,61.0,00:02:28.993000,5.0
ID4209,2015-03-15 17:05:16.800,Becky,Television,Y,Y,92.0,00:01:24.249000,1.0
ID4210,2015-03-15 17:05:16.800,Jim,Air Conditioner,N,N,,,
ID4211,2015-03-15 17:11:02.400,Greg,Toaster,N,N,,,
ID4212,2015-03-15 17:11:02.400,Greg,Fridge,Y,Y,43.0,00:00:36.193000,3.0
ID4213,2015-03-15 17:18:14.400,Joe,Fridge,Y,Y,46.0,00:03:53.129000,5.0
ID4214,2015-03-15 17:18:14.400,Dan,Air Conditioner,Y,Y,51.0,00:06:02.107000,4.0
ID4215,2015-03-15 17:28:19.200,Diane,Washing Machine,Y,Y,13.0,00:01:14.344000,3.0
ID4216,2015-03-15 17:28:19.200,Diane,Toaster,Y,N,19.0,00:01:44.399000,5.0
ID4217,2015-03-15 17:32:38.400,Becky,Fridge,Y,Y,30.0,00:03:28.952000,3.0
ID4218,2015-03-15 17:32:38.400,Dan,Air Conditioner,Y,Y,122.0,00:06:33.897000,3.0
ID4219,2015-03-15 17:47:02.400,Greg,Fridge,Y,Y,83.0,00:03:41.405000,2.0
ID4220,2015-03-15 17:47:02.400,Jim,Air Conditioner,N,N,,,
ID4221,2015-03-16 09:11:31.200,Joe,Air Conditioner,Y,Y,125.0,00:01:14.982000,4.0
ID4222,2015-03-16 09:11:31.200,Joe,Fridge,Y,Y,80.0,00:01:08.888000,2.0
ID4223,2015-03-16 09:46:04.800,Stewart,Television,Y,Y,112.0,00:05:46.727000,2.0
ID4224,2015-03-16 09:46:04.800,Greg,Television,Y,Y,113.0,00:03:26.210000,5.0
ID4225,2015-03-16 10:09:07.200,Dan,Fridge,Y,Y,95.0,00:03:59.758000,4.0
ID4226,2015-03-16 10:09:07.200,Joe,Television,Y,Y,40.0,00:03:14.689000,3.0
ID4227,2015-03-16 10:10:33.600,Dan,Television,Y,Y,106.0,00:06:52.304000,3.0
ID4228,2015-03-16 10:10:33.600,Greg,Toaster,Y,Y,38.0,00:03:32.577000,3.0
ID4229,2015-03-16 10:23:31.200,Martha,Washing Machine,N,N,,,
ID4230,2015-03-16 10:23:31.200,Greg,Television,Y,Y,61.0,00:04:00.481000,3.0
ID4231,2015-03-16 10:23:31.200,Dan,Fridge,N,N,,,
ID4232,2015-03-16 10:23:31.200,Joe,Television,N,N,,,
ID4233,2015-03-16 10:35:02.400,Martha,Television,N,N,,,
ID4234,2015-03-16 10:35:02.400,Jim,Fridge,Y,Y,70.0,00:04:10.619000,1.0
ID4235,2015-03-16 11:12:28.800,Becky,Air Conditioner,N,N,,,
ID4236,2015-03-16 11:12:28.800,Dan,Television,N,N,,,
ID4237,2015-03-16 11:44:09.600,Stewart,Air Conditioner,Y,Y,56.0,00:05:35.841000,4.0
ID4238,2015-03-16 11:44:09.600,Stewart,Television,Y,Y,26.0,00:06:10.718000,4.0
ID4239,2015-03-16 12:21:36.000,Diane,Air Conditioner,Y,Y,11.0,00:03:05.840000,4.0
ID4240,2015-03-16 12:21:36.000,Greg,Toaster,Y,Y,22.0,00:06:30.783000,1.0
ID4241,2015-03-16 12:43:12.000,Jim,Television,Y,Y,33.0,00:06:39.970000,3.0
ID4242,2015-03-16 12:43:12.000,Stewart,Television,Y,Y,58.0,00:01:06.244000,4.0
ID4243,2015-03-16 12:48:57.600,Greg,Washing Machine,Y,Y,72.0,00:05:46.742000,3.0
ID4244,2015-03-16 12:48:57.600,Greg,Toaster,Y,Y,63.0,00:05:27.019000,5.0
ID4245,2015-03-16 13:04:48.000,Diane,Television,Y,Y,52.0,00:03:31.819000,4.0
ID4246,2015-03-16 13:04:48.000,Joe,Television,N,N,,,
ID4247,2015-03-16 13:16:19.200,Stewart,Air Conditioner,Y,Y,106.0,00:05:30.971000,5.0
ID4248,2015-03-16 13:16:19.200,Diane,Fridge,Y,Y,26.0,00:06:33.890000,3.0
ID4249,2015-03-16 13:29:16.800,Diane,Toaster,Y,Y,76.0,00:03:28.820000,5.0
ID4250,2015-03-16 13:29:16.800,Stewart,Air Conditioner,Y,Y,45.0,00:06:29.483000,5.0
ID4251,2015-03-16 13:32:09.600,Martha,Washing Machine,N,N,,,
ID4252,2015-03-16 13:32:09.600,Dan,Toaster,Y,Y,61.0,00:01:29.777000,3.0
ID4253,2015-03-16 13:56:38.400,Greg,Air Conditioner,N,N,,,
ID4254,2015-03-16 13:56:38.400,Dan,Washing Machine,Y,N,38.0,00:04:55.279000,2.0
ID4255,2015-03-16 14:09:36.000,Jim,Washing Machine,Y,Y,19.0,00:02:12.525000,4.0
ID4256,2015-03-16 14:09:36.000,Joe,Television,Y,Y,15.0,00:03:02.766000,4.0
ID4257,2015-03-16 14:13:55.200,Becky,Television,Y,Y,90.0,00:04:55.407000,3.0
ID4258,2015-03-16 14:13:55.200,Stewart,Fridge,Y,Y,99.0,00:01:04.491000,3.0
ID4259,2015-03-16 14:13:55.200,Becky,Washing Machine,Y,Y,18.0,00:01:56.249000,5.0
ID4260,2015-03-16 14:13:55.200,Jim,Toaster,Y,Y,65.0,00:02:35.133000,4.0
ID4261,2015-03-16 14:25:26.400,Martha,Fridge,Y,Y,91.0,00:05:36.863000,4.0
ID4262,2015-03-16 14:25:26.400,Jim,Television,Y,Y,95.0,00:02:03.971000,4.0
ID4263,2015-03-16 14:34:04.800,Jim,Television,Y,Y,87.0,00:04:43.547000,4.0
ID4264,2015-03-16 14:34:04.800,Dan,Toaster,Y,Y,71.0,00:06:01.288000,3.0
ID4265,2015-03-16 15:21:36.000,Jim,Fridge,Y,Y,74.0,00:03:03.509000,5.0
ID4266,2015-03-16 15:21:36.000,Jim,Air Conditioner,Y,Y,28.0,00:05:04.700000,4.0
ID4267,2015-03-16 15:40:19.200,Joe,Washing Machine,Y,Y,101.0,00:02:53.416000,3.0
ID4268,2015-03-16 15:40:19.200,Martha,Washing Machine,N,N,,,
ID4269,2015-03-16 15:43:12.000,Martha,Toaster,Y,Y,90.0,00:04:48.202000,3.0
ID4270,2015-03-16 15:43:12.000,Joe,Washing Machine,Y,Y,76.0,00:04:56.249000,5.0
ID4271,2015-03-16 16:00:28.800,Diane,Toaster,N,N,,,
ID4272,2015-03-16 16:00:28.800,Joe,Washing Machine,Y,N,20.0,00:01:19.489000,5.0
ID4273,2015-03-16 16:13:26.400,Becky,Washing Machine,Y,N,26.0,00:06:18.703000,3.0
ID4274,2015-03-16 16:13:26.400,Stewart,Washing Machine,Y,Y,53.0,00:01:11.758000,3.0
ID4275,2015-03-16 16:36:28.800,Greg,Washing Machine,Y,Y,26.0,00:02:57.236000,4.0
ID4276,2015-03-16 16:36:28.800,Joe,Toaster,Y,Y,66.0,00:03:41.935000,3.0
ID4277,2015-03-16 17:09:36.000,Dan,Toaster,Y,N,105.0,00:05:31.600000,4.0
ID4278,2015-03-16 17:09:36.000,Diane,Fridge,Y,Y,111.0,00:01:13.469000,3.0
ID4279,2015-03-16 17:49:55.200,Martha,Washing Machine,Y,Y,26.0,00:06:29.920000,1.0
ID4280,2015-03-16 17:49:55.200,Jim,Washing Machine,N,N,,,
ID4281,2015-03-17 09:05:45.600,Stewart,Toaster,Y,N,50.0,00:02:52.384000,4.0
ID4282,2015-03-17 09:05:45.600,Dan,Television,Y,Y,57.0,00:06:06.446000,5.0
ID4283,2015-03-17 09:43:12.000,Jim,Air Conditioner,Y,Y,26.0,00:01:19.079000,5.0
ID4284,2015-03-17 09:43:12.000,Greg,Fridge,Y,Y,104.0,00:06:58.028000,1.0
ID4285,2015-03-17 10:59:31.200,Becky,Air Conditioner,Y,Y,93.0,00:05:20.933000,1.0
ID4286,2015-03-17 10:59:31.200,Jim,Air Conditioner,Y,Y,108.0,00:02:05.090000,3.0
ID4287,2015-03-17 11:25:26.400,Martha,Television,Y,Y,42.0,00:02:21.740000,5.0
ID4288,2015-03-17 11:25:26.400,Martha,Air Conditioner,N,N,,,
ID4289,2015-03-17 11:44:09.600,Jim,Fridge,Y,Y,94.0,00:05:17.271000,5.0
ID4290,2015-03-17 11:44:09.600,Dan,Washing Machine,Y,Y,74.0,00:03:05.352000,3.0
ID4291,2015-03-17 12:43:12.000,Diane,Washing Machine,Y,Y,117.0,00:02:20.905000,5.0
ID4292,2015-03-17 12:43:12.000,Dan,Fridge,N,N,,,
ID4293,2015-03-17 13:01:55.200,Martha,Toaster,Y,Y,49.0,00:00:54.278000,1.0
ID4294,2015-03-17 13:01:55.200,Diane,Television,Y,Y,23.0,00:04:39.535000,3.0
ID4295,2015-03-17 13:24:57.600,Joe,Television,N,N,,,
ID4296,2015-03-17 13:24:57.600,Martha,Television,Y,Y,84.0,00:02:16.281000,5.0
ID4297,2015-03-17 13:58:04.800,Martha,Toaster,Y,Y,69.0,00:01:18.859000,1.0
ID4298,2015-03-17 13:58:04.800,Diane,Air Conditioner,Y,Y,25.0,00:04:43.549000,3.0
ID4299,2015-03-17 14:00:57.600,Becky,Toaster,N,N,,,
ID4300,2015-03-17 14:00:57.600,Martha,Air Conditioner,N,N,,,
ID4301,2015-03-17 14:19:40.800,Greg,Toaster,Y,Y,34.0,00:04:33.272000,4.0
ID4302,2015-03-17 14:19:40.800,Joe,Television,Y,N,45.0,00:03:45.418000,1.0
ID4303,2015-03-17 14:21:07.200,Martha,Television,N,N,,,
ID4304,2015-03-17 14:21:07.200,Dan,Toaster,Y,Y,29.0,00:01:49.955000,5.0
ID4305,2015-03-17 15:17:16.800,Jim,Air Conditioner,Y,Y,26.0,00:03:14.989000,4.0
ID4306,2015-03-17 15:17:16.800,Diane,Television,Y,Y,115.0,00:04:28.470000,4.0
ID4307,2015-03-17 15:47:31.200,Martha,Toaster,Y,Y,78.0,00:04:08.105000,3.0
ID4308,2015-03-17 15:47:31.200,Jim,Television,Y,N,41.0,00:04:11.201000,3.0
ID4309,2015-03-17 16:20:38.400,Diane,Washing Machine,Y,Y,21.0,00:02:25.820000,5.0
ID4310,2015-03-17 16:20:38.400,Dan,Television,N,N,,,
ID4311,2015-03-17 16:22:04.800,Martha,Television,Y,Y,47.0,00:04:30.035000,5.0
ID4312,2015-03-17 16:22:04.800,Jim,Toaster,Y,N,98.0,00:05:59.206000,2.0
ID4313,2015-03-17 16:42:14.400,Joe,Washing Machine,N,N,,,
ID4314,2015-03-17 16:42:14.400,Martha,Toaster,Y,Y,51.0,00:04:33.918000,4.0
ID4315,2015-03-17 16:46:33.600,Becky,Television,Y,Y,70.0,00:05:34.589000,4.0
ID4316,2015-03-17 16:46:33.600,Diane,Washing Machine,Y,Y,58.0,00:06:20.434000,2.0
ID4317,2015-03-17 16:52:19.200,Jim,Air Conditioner,N,N,,,
ID4318,2015-03-17 16:52:19.200,Greg,Fridge,N,N,,,
ID4319,2015-03-17 17:12:28.800,Greg,Television,Y,Y,39.0,00:03:54.399000,5.0
ID4320,2015-03-17 17:12:28.800,Joe,Toaster,Y,Y,55.0,00:03:25.447000,1.0
ID4321,2015-03-17 17:13:55.200,Diane,Washing Machine,Y,Y,80.0,00:03:05.455000,3.0
ID4322,2015-03-17 17:13:55.200,Dan,Toaster,Y,Y,68.0,00:03:29.307000,4.0
ID4323,2015-03-17 17:24:00.000,Diane,Air Conditioner,Y,Y,96.0,00:02:13.695000,3.0
ID4324,2015-03-17 17:24:00.000,Greg,Toaster,Y,Y,32.0,00:03:48.344000,3.0
ID4325,2015-03-17 17:26:52.800,Stewart,Fridge,N,N,,,
ID4326,2015-03-17 17:26:52.800,Diane,Television,Y,Y,90.0,00:01:53.495000,3.0
ID4327,2015-03-17 17:48:28.800,Dan,Television,Y,Y,108.0,00:03:15.341000,4.0
ID4328,2015-03-17 17:48:28.800,Stewart,Air Conditioner,Y,N,120.0,00:05:34.397000,4.0
ID4329,2015-03-17 18:00:00.000,Dan,Washing Machine,Y,Y,21.0,00:04:39.279000,5.0
ID4330,2015-03-17 18:00:00.000,Greg,Washing Machine,N,N,,,
ID4331,2015-03-18 09:14:24.000,Martha,Toaster,Y,N,59.0,00:02:46.738000,4.0
ID4332,2015-03-18 09:14:24.000,Stewart,Fridge,Y,Y,14.0,00:05:21.575000,3.0
ID4333,2015-03-18 09:21:36.000,Joe,Washing Machine,N,N,,,
ID4334,2015-03-18 09:21:36.000,Stewart,Television,Y,Y,57.0,00:00:44.393000,3.0
ID4335,2015-03-18 10:32:09.600,Dan,Television,Y,Y,123.0,00:04:03.601000,3.0
ID4336,2015-03-18 10:32:09.600,Dan,Television,Y,Y,71.0,00:05:40.814000,3.0
ID4337,2015-03-18 10:56:38.400,Stewart,Washing Machine,Y,N,71.0,00:04:16.085000,3.0
ID4338,2015-03-18 10:56:38.400,Martha,Air Conditioner,Y,Y,41.0,00:06:21.627000,3.0
ID4339,2015-03-18 11:38:24.000,Dan,Washing Machine,N,N,,,
ID4340,2015-03-18 11:38:24.000,Martha,Air Conditioner,Y,Y,80.0,00:05:43.223000,4.0
ID4341,2015-03-18 12:02:52.800,Stewart,Toaster,N,N,,,
ID4342,2015-03-18 12:02:52.800,Greg,Toaster,Y,Y,57.0,00:01:11.866000,2.0
ID4343,2015-03-18 12:30:14.400,Stewart,Television,Y,Y,17.0,00:02:39.405000,3.0
ID4344,2015-03-18 12:30:14.400,Martha,Fridge,Y,Y,93.0,00:04:46.639000,5.0
ID4345,2015-03-18 12:51:50.400,Greg,Toaster,Y,Y,13.0,00:00:42.720000,3.0
ID4346,2015-03-18 12:51:50.400,Stewart,Toaster,Y,Y,64.0,00:01:42.249000,4.0
ID4347,2015-03-18 13:36:28.800,Stewart,Air Conditioner,Y,Y,98.0,00:01:49.624000,5.0
ID4348,2015-03-18 13:36:28.800,Greg,Air Conditioner,Y,N,83.0,00:02:27.854000,2.0
ID4349,2015-03-18 13:49:26.400,Martha,Television,Y,N,116.0,00:06:17.828000,5.0
ID4350,2015-03-18 13:49:26.400,Becky,Television,Y,Y,104.0,00:00:45.833000,2.0
ID4351,2015-03-18 14:02:24.000,Martha,Television,Y,Y,83.0,00:05:33.837000,5.0
ID4352,2015-03-18 14:02:24.000,Martha,Fridge,Y,Y,26.0,00:06:47.716000,4.0
ID4353,2015-03-18 14:25:26.400,Diane,Fridge,Y,Y,47.0,00:00:35.686000,2.0
ID4354,2015-03-18 14:25:26.400,Jim,Washing Machine,N,N,,,
ID4355,2015-03-18 14:41:16.800,Dan,Fridge,N,N,,,
ID4356,2015-03-18 14:41:16.800,Joe,Air Conditioner,Y,N,34.0,00:03:07.406000,4.0
ID4357,2015-03-18 14:52:48.000,Becky,Air Conditioner,Y,Y,65.0,00:03:41.562000,5.0
ID4358,2015-03-18 14:52:48.000,Diane,Television,Y,Y,54.0,00:06:19.450000,3.0
ID4359,2015-03-18 14:52:48.000,Joe,Air Conditioner,Y,Y,108.0,00:05:14.916000,4.0
ID4360,2015-03-18 14:52:48.000,Jim,Washing Machine,Y,Y,114.0,00:04:42.349000,4.0
ID4361,2015-03-18 15:48:57.600,Jim,Fridge,Y,Y,109.0,00:02:59.498000,3.0
ID4362,2015-03-18 15:48:57.600,Jim,Television,Y,Y,115.0,00:03:34.815000,3.0
ID4363,2015-03-18 16:03:21.600,Joe,Television,Y,Y,125.0,00:04:06.826000,3.0
ID4364,2015-03-18 16:03:21.600,Joe,Air Conditioner,Y,Y,116.0,00:03:19.149000,4.0
ID4365,2015-03-18 16:16:19.200,Greg,Fridge,Y,Y,12.0,00:02:50.659000,3.0
ID4366,2015-03-18 16:16:19.200,Becky,Television,Y,Y,96.0,00:02:14.096000,5.0
ID4367,2015-03-18 16:30:43.200,Diane,Television,Y,Y,13.0,00:05:16.979000,5.0
ID4368,2015-03-18 16:30:43.200,Jim,Toaster,N,N,,,
ID4369,2015-03-18 16:58:04.800,Jim,Washing Machine,Y,Y,96.0,00:06:21.820000,3.0
ID4370,2015-03-18 16:58:04.800,Greg,Toaster,N,N,,,
ID4371,2015-03-18 17:08:09.600,Dan,Television,Y,Y,37.0,00:05:54.587000,3.0
ID4372,2015-03-18 17:08:09.600,Stewart,Air Conditioner,Y,Y,45.0,00:06:15.349000,4.0
ID4373,2015-03-18 17:22:33.600,Becky,Television,Y,Y,44.0,00:02:43.679000,5.0
ID4374,2015-03-18 17:22:33.600,Greg,Washing Machine,N,N,,,
ID4375,2015-03-18 17:26:52.800,Martha,Washing Machine,Y,Y,65.0,00:03:18.636000,3.0
ID4376,2015-03-18 17:26:52.800,Martha,Television,Y,Y,48.0,00:02:07.374000,4.0
ID4377,2015-03-18 17:41:16.800,Stewart,Air Conditioner,Y,Y,119.0,00:02:34.257000,1.0
ID4378,2015-03-18 17:41:16.800,Jim,Washing Machine,Y,N,102.0,00:05:16.205000,3.0
ID4379,2015-03-19 09:15:50.400,Stewart,Washing Machine,Y,Y,30.0,00:05:09.988000,5.0
ID4380,2015-03-19 09:15:50.400,Joe,Toaster,Y,Y,51.0,00:05:18.696000,1.0
ID4381,2015-03-19 09:47:31.200,Jim,Washing Machine,N,N,,,
ID4382,2015-03-19 09:47:31.200,Becky,Air Conditioner,Y,Y,39.0,00:05:09.704000,5.0
ID4383,2015-03-19 10:03:21.600,Becky,Toaster,Y,Y,102.0,00:05:27.058000,2.0
ID4384,2015-03-19 10:03:21.600,Stewart,Toaster,Y,Y,112.0,00:00:39.930000,3.0
ID4385,2015-03-19 10:14:52.800,Becky,Toaster,N,N,,,
ID4386,2015-03-19 10:14:52.800,Martha,Air Conditioner,Y,Y,42.0,00:04:36.281000,5.0
ID4387,2015-03-19 11:12:28.800,Greg,Fridge,Y,Y,87.0,00:01:28.283000,3.0
ID4388,2015-03-19 11:12:28.800,Becky,Toaster,N,N,,,
ID4389,2015-03-19 11:13:55.200,Becky,Washing Machine,Y,Y,123.0,00:02:31.943000,3.0
ID4390,2015-03-19 11:13:55.200,Stewart,Toaster,N,N,,,
ID4391,2015-03-19 11:29:45.600,Dan,Washing Machine,Y,Y,98.0,00:01:25.914000,3.0
ID4392,2015-03-19 11:29:45.600,Jim,Television,Y,Y,45.0,00:00:38.917000,4.0
ID4393,2015-03-19 12:14:24.000,Stewart,Toaster,Y,Y,50.0,00:02:13.745000,3.0
ID4394,2015-03-19 12:14:24.000,Joe,Toaster,Y,Y,102.0,00:04:29.922000,4.0
ID4395,2015-03-19 12:27:21.600,Diane,Fridge,Y,Y,93.0,00:02:12.049000,1.0
ID4396,2015-03-19 12:27:21.600,Stewart,Fridge,Y,Y,28.0,00:05:27.321000,3.0
ID4397,2015-03-19 12:59:02.400,Jim,Toaster,N,N,,,
ID4398,2015-03-19 12:59:02.400,Martha,Television,N,N,,,
ID4399,2015-03-19 12:59:02.400,Joe,Air Conditioner,Y,N,123.0,00:00:45.698000,4.0
ID4400,2015-03-19 12:59:02.400,Greg,Fridge,Y,Y,112.0,00:04:08.764000,4.0
ID4401,2015-03-19 13:07:40.800,Stewart,Washing Machine,Y,Y,12.0,00:01:15.639000,3.0
ID4402,2015-03-19 13:07:40.800,Dan,Washing Machine,Y,Y,107.0,00:06:00.681000,4.0
ID4403,2015-03-19 13:55:12.000,Diane,Air Conditioner,Y,Y,97.0,00:03:38.341000,2.0
ID4404,2015-03-19 13:55:12.000,Joe,Washing Machine,N,N,,,
ID4405,2015-03-19 14:18:14.400,Joe,Fridge,N,N,,,
ID4406,2015-03-19 14:18:14.400,Diane,Fridge,Y,Y,98.0,00:06:47.332000,4.0
ID4407,2015-03-19 15:21:36.000,Jim,Television,Y,Y,96.0,00:05:48.915000,2.0
ID4408,2015-03-19 15:21:36.000,Diane,Toaster,N,N,,,
ID4409,2015-03-19 15:24:28.800,Joe,Toaster,Y,Y,60.0,00:01:17.207000,1.0
ID4410,2015-03-19 15:24:28.800,Joe,Washing Machine,Y,Y,115.0,00:04:56.465000,3.0
ID4411,2015-03-19 15:28:48.000,Martha,Washing Machine,Y,Y,86.0,00:02:16.581000,4.0
ID4412,2015-03-19 15:28:48.000,Martha,Toaster,Y,Y,99.0,00:02:10.312000,2.0
ID4413,2015-03-19 15:34:33.600,Greg,Fridge,Y,N,55.0,00:03:30.979000,4.0
ID4414,2015-03-19 15:34:33.600,Joe,Television,Y,N,100.0,00:01:31.808000,2.0
ID4415,2015-03-19 16:27:50.400,Becky,Washing Machine,Y,Y,101.0,00:01:23.650000,4.0
ID4416,2015-03-19 16:27:50.400,Joe,Toaster,Y,Y,105.0,00:06:19.359000,5.0
ID4417,2015-03-19 16:33:36.000,Stewart,Toaster,N,N,,,
ID4418,2015-03-19 16:33:36.000,Greg,Washing Machine,Y,Y,47.0,00:06:53.548000,4.0
ID4419,2015-03-19 16:43:40.800,Greg,Fridge,Y,Y,123.0,00:02:39.771000,3.0
ID4420,2015-03-19 16:43:40.800,Jim,Television,Y,N,108.0,00:04:38.520000,3.0
ID4421,2015-03-20 09:05:45.600,Stewart,Fridge,N,N,,,
ID4422,2015-03-20 09:05:45.600,Martha,Air Conditioner,Y,Y,35.0,00:01:07.016000,5.0
ID4423,2015-03-20 09:57:36.000,Jim,Air Conditioner,Y,Y,80.0,00:03:07.219000,5.0
ID4424,2015-03-20 09:57:36.000,Dan,Air Conditioner,Y,Y,16.0,00:02:55.356000,5.0
ID4425,2015-03-20 10:17:45.600,Dan,Fridge,Y,Y,102.0,00:06:14.805000,3.0
ID4426,2015-03-20 10:17:45.600,Stewart,Television,N,N,,,
ID4427,2015-03-20 10:19:12.000,Joe,Television,Y,Y,111.0,00:06:16.417000,3.0
ID4428,2015-03-20 10:19:12.000,Becky,Toaster,Y,Y,81.0,00:04:45.278000,4.0
ID4429,2015-03-20 10:42:14.400,Diane,Washing Machine,N,N,,,
ID4430,2015-03-20 10:42:14.400,Martha,Air Conditioner,Y,Y,32.0,00:00:36.145000,5.0
ID4431,2015-03-20 11:12:28.800,Dan,Toaster,N,N,,,
ID4432,2015-03-20 11:12:28.800,Diane,Television,Y,Y,52.0,00:03:14.150000,3.0
ID4433,2015-03-20 11:25:26.400,Martha,Air Conditioner,Y,Y,112.0,00:03:11.394000,5.0
ID4434,2015-03-20 11:25:26.400,Becky,Air Conditioner,Y,Y,30.0,00:06:15.144000,3.0
ID4435,2015-03-20 11:47:02.400,Becky,Fridge,Y,Y,91.0,00:01:58.863000,1.0
ID4436,2015-03-20 11:47:02.400,Greg,Television,Y,Y,53.0,00:05:14.606000,3.0
ID4437,2015-03-20 11:55:40.800,Becky,Washing Machine,N,N,,,
ID4438,2015-03-20 11:55:40.800,Diane,Washing Machine,N,N,,,
ID4439,2015-03-20 12:12:57.600,Jim,Air Conditioner,Y,Y,40.0,00:05:01.750000,3.0
ID4440,2015-03-20 12:12:57.600,Diane,Washing Machine,Y,Y,45.0,00:05:46.274000,5.0
ID4441,2015-03-20 12:24:28.800,Jim,Television,N,N,,,
ID4442,2015-03-20 12:24:28.800,Stewart,Fridge,Y,Y,89.0,00:03:37.316000,2.0
ID4443,2015-03-20 13:07:40.800,Becky,Air Conditioner,Y,Y,24.0,00:01:50.479000,5.0
ID4444,2015-03-20 13:07:40.800,Diane,Air Conditioner,Y,Y,76.0,00:05:04.106000,3.0
ID4445,2015-03-20 13:12:00.000,Greg,Television,Y,Y,27.0,00:04:17.004000,2.0
ID4446,2015-03-20 13:12:00.000,Stewart,Washing Machine,Y,N,27.0,00:02:30.627000,4.0
ID4447,2015-03-20 13:42:14.400,Diane,Washing Machine,Y,Y,104.0,00:05:32.024000,2.0
ID4448,2015-03-20 13:42:14.400,Diane,Fridge,Y,Y,110.0,00:03:28.580000,1.0
ID4449,2015-03-20 13:46:33.600,Joe,Washing Machine,Y,Y,51.0,00:05:11.059000,4.0
ID4450,2015-03-20 13:46:33.600,Dan,Washing Machine,Y,Y,65.0,00:05:49.159000,2.0
ID4451,2015-03-20 14:26:52.800,Greg,Fridge,Y,Y,21.0,00:03:12.148000,4.0
ID4452,2015-03-20 14:26:52.800,Becky,Television,Y,Y,29.0,00:01:12.784000,3.0
ID4453,2015-03-20 15:23:02.400,Diane,Toaster,N,N,,,
ID4454,2015-03-20 15:23:02.400,Joe,Air Conditioner,N,N,,,
ID4455,2015-03-20 15:41:45.600,Stewart,Washing Machine,Y,Y,124.0,00:03:02.755000,4.0
ID4456,2015-03-20 15:41:45.600,Greg,Television,Y,Y,21.0,00:04:24.015000,1.0
ID4457,2015-03-20 15:43:12.000,Martha,Fridge,Y,Y,121.0,00:02:17.746000,3.0
ID4458,2015-03-20 15:43:12.000,Becky,Air Conditioner,N,N,,,
ID4459,2015-03-20 15:43:12.000,Dan,Toaster,Y,Y,56.0,00:02:47.481000,2.0
ID4460,2015-03-20 15:43:12.000,Greg,Washing Machine,Y,Y,10.0,00:06:12.617000,3.0
ID4461,2015-03-20 15:44:38.400,Martha,Toaster,Y,Y,56.0,00:02:51.825000,4.0
ID4462,2015-03-20 15:44:38.400,Joe,Toaster,N,N,,,
ID4463,2015-03-20 15:56:09.600,Jim,Air Conditioner,Y,Y,17.0,00:00:31.121000,3.0
ID4464,2015-03-20 15:56:09.600,Martha,Washing Machine,Y,Y,37.0,00:00:50.079000,5.0
ID4465,2015-03-20 16:06:14.400,Becky,Television,Y,Y,108.0,00:01:06.030000,5.0
ID4466,2015-03-20 16:06:14.400,Diane,Air Conditioner,Y,Y,18.0,00:05:42.986000,5.0
ID4467,2015-03-20 16:50:52.800,Martha,Television,N,N,,,
ID4468,2015-03-20 16:50:52.800,Martha,Television,Y,Y,77.0,00:04:42.679000,4.0
ID4469,2015-03-20 17:32:38.400,Diane,Television,Y,Y,34.0,00:04:30.832000,1.0
ID4470,2015-03-20 17:32:38.400,Greg,Washing Machine,Y,Y,73.0,00:01:42.105000,3.0
ID4471,2015-03-20 17:44:09.600,Martha,Television,N,N,,,
ID4472,2015-03-20 17:44:09.600,Greg,Fridge,Y,Y,120.0,00:02:41.554000,3.0
ID4473,2015-03-20 17:57:07.200,Stewart,Air Conditioner,Y,Y,100.0,00:05:16.978000,1.0
ID4474,2015-03-20 17:57:07.200,Martha,Toaster,Y,Y,93.0,00:06:18.119000,4.0
ID4475,2015-03-20 17:58:33.600,Diane,Television,Y,N,17.0,00:00:48.724000,4.0
ID4476,2015-03-20 17:58:33.600,Stewart,Toaster,Y,Y,17.0,00:05:09.006000,2.0
ID4477,2015-03-21 09:01:26.400,Jim,Washing Machine,Y,Y,56.0,00:04:24.504000,2.0
ID4478,2015-03-21 09:01:26.400,Diane,Fridge,N,N,,,
